Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
11/12/2009	Cliente O104	RL1173	269,9	109	D03	 29.419,10 	15%	 25.006,24 
06/09/2009	Cliente O142	SP1055	129,9	109	D00	 14.159,10 	0%	 14.159,10 
31/12/2009	Cliente O270	CA1114	169,9	94	D00	 15.970,60 	0%	 15.970,60 
28/02/2009	Cliente O241	SP1153	89,9	58	D00	 5.214,20 	0%	 5.214,20 
16/08/2009	Cliente O540	SP1788	109,9	220	D03	 24.178,00 	15%	 20.551,30 
23/06/2009	Cliente O371	ME1234	39,9	165	D00	 6.583,50 	0%	 6.583,50 
03/10/2009	Cliente O456	MO1564	269,9	184	D00	 49.661,60 	0%	 49.661,60 
03/06/2009	Cliente O379	BL1954	179,9	200	D00	 35.980,00 	0%	 35.980,00 
29/01/2009	Cliente O638	MO1191	199,9	39	D00	 7.796,10 	0%	 7.796,10 
10/06/2009	Cliente O74	RL1698	309,9	28	D00	 8.677,20 	0%	 8.677,20 
28/06/2009	Cliente O516	BL1123	219,09	127	D00	 27.824,43 	0%	 27.824,43 
07/04/2009	Cliente O287	RL1410	309,9	141	D00	 43.695,90 	0%	 43.695,90 
14/04/2009	Cliente O144	RL1352	309,9	102	D05	 31.609,80 	25%	 23.707,35 
05/03/2009	Cliente O368	BL1743	179,9	16	D00	 2.878,40 	0%	 2.878,40 
10/07/2009	Cliente O458	RL1448	309,9	241	D03	 74.685,90 	15%	 63.483,02 
22/10/2009	Cliente O132	OC1771	279,9	179	D03	 50.102,10 	15%	 42.586,79 
08/01/2009	Cliente O653	ME1054	49,9	37	D00	 1.846,30 	0%	 1.846,30 
28/10/2009	Cliente O99	LE1180	49,9	169	D00	 8.433,10 	0%	 8.433,10 
04/05/2009	Cliente O347	OC1777	259,9	100	D00	 25.990,00 	0%	 25.990,00 
25/05/2009	Cliente O616	RL1547	219,9	190	D00	 41.781,00 	0%	 41.781,00 
26/10/2009	Cliente O534	MO1392	219,9	111	D00	 24.408,90 	0%	 24.408,90 
12/04/2009	Cliente O650	BL1794	179,9	68	D00	 12.233,20 	0%	 12.233,20 
24/09/2009	Cliente O297	SP1432	169,9	178	D00	 30.242,20 	0%	 30.242,20 
20/02/2009	Cliente O54	CT1066	109,9	128	D02	 14.067,20 	10%	 12.660,48 
20/06/2009	Cliente O620	MO1494	189,9	17	D00	 3.228,30 	0%	 3.228,30 
12/12/2009	Cliente O65	SP1295	89,9	102	D02	 9.169,80 	10%	 8.252,82 
30/10/2009	Cliente O399	OC1760	259,9	54	D00	 14.034,60 	0%	 14.034,60 
04/10/2009	Cliente O632	RL1011	199,9	156	D00	 31.184,40 	0%	 31.184,40 
28/10/2009	Cliente O126	LE1759	39,9	64	D04	 2.553,60 	20%	 2.042,88 
10/09/2009	Cliente O268	SP1873	159,9	243	D01	 38.855,70 	5%	 36.912,92 
12/10/2009	Cliente O642	LE1298	39,9	180	D00	 7.182,00 	0%	 7.182,00 
09/10/2009	Cliente O469	CA1779	219,9	59	D05	 12.974,10 	25%	 9.730,58 
12/03/2009	Cliente O77	BL1745	219,09	191	D00	 41.846,19 	0%	 41.846,19 
24/03/2009	Cliente O541	SP1374	109,9	208	D00	 22.859,20 	0%	 22.859,20 
03/12/2009	Cliente O82	RL1414	219,9	136	D00	 29.906,40 	0%	 29.906,40 
15/12/2009	Cliente O129	SP1374	109,9	245	D00	 26.925,50 	0%	 26.925,50 
25/09/2009	Cliente O567	ME1268	49,9	210	D00	 10.479,00 	0%	 10.479,00 
12/12/2009	Cliente O17	ME1444	39,9	21	D02	 837,90 	10%	 754,11 
03/01/2009	Cliente O267	OC1886	259,9	59	D00	 15.334,10 	0%	 15.334,10 
14/06/2009	Cliente O273	RL1547	219,9	172	D05	 37.822,80 	25%	 28.367,10 
13/09/2009	Cliente O167	CA1657	219,9	93	D04	 20.450,70 	20%	 16.360,56 
24/12/2009	Cliente O287	RL1272	199,9	50	D00	 9.995,00 	0%	 9.995,00 
21/03/2009	Cliente O588	MO1990	189,9	199	D00	 37.790,10 	0%	 37.790,10 
10/02/2009	Cliente O259	BL1547	169,9	178	D00	 30.242,20 	0%	 30.242,20 
21/04/2009	Cliente O56	LE1360	39,9	236	D00	 9.416,40 	0%	 9.416,40 
01/01/2009	Cliente O157	SP1218	89,9	32	D00	 2.876,80 	0%	 2.876,80 
24/10/2009	Cliente O87	MO1500	269,9	216	D01	 58.298,40 	5%	 55.383,48 
28/01/2009	Cliente O426	BL1196	179,9	33	D02	 5.936,70 	10%	 5.343,03 
01/09/2009	Cliente O275	SP1343	89,9	95	D00	 8.540,50 	0%	 8.540,50 
31/10/2009	Cliente O213	LE1431	39,9	126	D00	 5.027,40 	0%	 5.027,40 
30/12/2009	Cliente O280	SP1175	169,9	92	D00	 15.630,80 	0%	 15.630,80 
07/04/2009	Cliente O445	CT1301	139,9	112	D02	 15.668,80 	10%	 14.101,92 
27/10/2009	Cliente O507	LE1759	39,9	229	D04	 9.137,10 	20%	 7.309,68 
04/06/2009	Cliente O621	MO1392	219,9	52	D00	 11.434,80 	0%	 11.434,80 
06/02/2009	Cliente O236	RL1925	199,9	135	D00	 26.986,50 	0%	 26.986,50 
09/01/2009	Cliente O471	LE1508	39,9	102	D00	 4.069,80 	0%	 4.069,80 
23/07/2009	Cliente O217	BL1743	179,9	192	D00	 34.540,80 	0%	 34.540,80 
12/01/2009	Cliente O19	RL1011	199,9	195	D05	 38.980,50 	25%	 29.235,38 
21/01/2009	Cliente O491	RL1524	219,9	42	D00	 9.235,80 	0%	 9.235,80 
03/08/2009	Cliente O133	MO1990	189,9	95	D00	 18.040,50 	0%	 18.040,50 
10/03/2009	Cliente O329	ME1831	39,9	157	D00	 6.264,30 	0%	 6.264,30 
22/12/2009	Cliente O328	BL1803	219,09	27	D02	 5.915,43 	10%	 5.323,89 
31/12/2009	Cliente O61	ME1781	49,9	188	D00	 9.381,20 	0%	 9.381,20 
10/11/2009	Cliente O137	OC1312	290,9	113	D00	 32.871,70 	0%	 32.871,70 
09/08/2009	Cliente O518	MO1392	219,9	110	D00	 24.189,00 	0%	 24.189,00 
18/10/2009	Cliente O213	ME1918	49,9	24	D00	 1.197,60 	0%	 1.197,60 
16/04/2009	Cliente O456	OC1478	290,9	172	D05	 50.034,80 	25%	 37.526,10 
05/12/2009	Cliente O37	MO1566	219,9	32	D00	 7.036,80 	0%	 7.036,80 
13/02/2009	Cliente O275	SP1195	159,9	218	D00	 34.858,20 	0%	 34.858,20 
27/04/2009	Cliente O640	SP1880	109,9	103	D00	 11.319,70 	0%	 11.319,70 
02/05/2009	Cliente O234	LE1243	39,9	235	D02	 9.376,50 	10%	 8.438,85 
20/11/2009	Cliente O320	BL1627	169,9	170	D03	 28.883,00 	15%	 24.550,55 
08/07/2009	Cliente O274	SP1343	89,9	196	D00	 17.620,40 	0%	 17.620,40 
26/09/2009	Cliente O33	SP1498	169,9	202	D00	 34.319,80 	0%	 34.319,80 
15/12/2009	Cliente O472	RL1530	219,9	142	D00	 31.225,80 	0%	 31.225,80 
29/08/2009	Cliente O62	ME1263	49,9	151	D00	 7.534,90 	0%	 7.534,90 
23/02/2009	Cliente O151	RL1249	199,9	38	D03	 7.596,20 	15%	 6.456,77 
28/02/2009	Cliente O360	RL1414	219,9	24	D00	 5.277,60 	0%	 5.277,60 
06/09/2009	Cliente O351	BL1943	179,9	193	D00	 34.720,70 	0%	 34.720,70 
12/12/2009	Cliente O437	ME1444	39,9	56	D04	 2.234,40 	20%	 1.787,52 
08/02/2009	Cliente O35	RL1547	219,9	182	D01	 40.021,80 	5%	 38.020,71 
26/11/2009	Cliente O324	SP1455	109,9	168	D00	 18.463,20 	0%	 18.463,20 
08/02/2009	Cliente O265	MO1543	189,9	128	D00	 24.307,20 	0%	 24.307,20 
31/10/2009	Cliente O270	MO1566	219,9	114	D00	 25.068,60 	0%	 25.068,60 
02/05/2009	Cliente O176	SP1662	89,9	170	D00	 15.283,00 	0%	 15.283,00 
25/03/2009	Cliente O113	SP1922	169,9	173	D00	 29.392,70 	0%	 29.392,70 
20/08/2009	Cliente O293	ME1223	49,9	196	D05	 9.780,40 	25%	 7.335,30 
21/05/2009	Cliente O267	BL1826	189,9	130	D00	 24.687,00 	0%	 24.687,00 
17/08/2009	Cliente O625	BL1684	179,9	65	D00	 11.693,50 	0%	 11.693,50 
28/10/2009	Cliente O319	MO1984	189,9	32	D00	 6.076,80 	0%	 6.076,80 
30/04/2009	Cliente O509	RL1839	309,9	101	D00	 31.299,90 	0%	 31.299,90 
16/02/2009	Cliente O249	OC1473	450,9	24	D00	 10.821,60 	0%	 10.821,60 
02/04/2009	Cliente O254	MO1141	289,9	134	D00	 38.846,60 	0%	 38.846,60 
02/12/2009	Cliente O575	ME1689	49,9	126	D00	 6.287,40 	0%	 6.287,40 
20/08/2009	Cliente O289	MO1392	219,9	211	D00	 46.398,90 	0%	 46.398,90 
06/12/2009	Cliente O361	CA1544	219,9	168	D00	 36.943,20 	0%	 36.943,20 
03/04/2009	Cliente O253	OC1707	259,9	21	D00	 5.457,90 	0%	 5.457,90 
18/09/2009	Cliente O211	SP1498	169,9	101	D01	 17.159,90 	5%	 16.301,91 
17/02/2009	Cliente O365	CT1417	159,9	142	D00	 22.705,80 	0%	 22.705,80 
22/04/2009	Cliente O27	CA1939	219,9	213	D00	 46.838,70 	0%	 46.838,70 
07/05/2009	Cliente O265	OC1255	290,9	15	D00	 4.363,50 	0%	 4.363,50 
16/07/2009	Cliente O233	LE1298	39,9	74	D00	 2.952,60 	0%	 2.952,60 
13/05/2009	Cliente O631	BL1301	189,9	146	D00	 27.725,40 	0%	 27.725,40 
18/10/2009	Cliente O488	ME1729	49,9	234	D03	 11.676,60 	15%	 9.925,11 
04/04/2009	Cliente O327	SP1594	129,9	12	D05	 1.558,80 	25%	 1.169,10 
13/02/2009	Cliente O248	ME1924	39,9	247	D00	 9.855,30 	0%	 9.855,30 
24/07/2009	Cliente O561	LE1759	39,9	139	D00	 5.546,10 	0%	 5.546,10 
09/12/2009	Cliente O493	SP1104	109,9	144	D00	 15.825,60 	0%	 15.825,60 
03/08/2009	Cliente O586	CA1506	169,9	218	D00	 37.038,20 	0%	 37.038,20 
07/01/2009	Cliente O253	MO1246	189,9	186	D00	 35.321,40 	0%	 35.321,40 
25/08/2009	Cliente O499	BL1478	179,9	68	D04	 12.233,20 	20%	 9.786,56 
10/12/2009	Cliente O83	MO1387	269,9	69	D00	 18.623,10 	0%	 18.623,10 
11/02/2009	Cliente O336	LE1768	49,9	146	D00	 7.285,40 	0%	 7.285,40 
19/09/2009	Cliente O160	SP1240	129,9	72	D00	 9.352,80 	0%	 9.352,80 
30/11/2009	Cliente O28	OC1365	279,9	137	D00	 38.346,30 	0%	 38.346,30 
13/09/2009	Cliente O259	LE1720	39,9	89	D04	 3.551,10 	20%	 2.840,88 
20/03/2009	Cliente O379	RL1146	309,9	159	D00	 49.274,10 	0%	 49.274,10 
14/06/2009	Cliente O2	BL1484	169,9	111	D02	 18.858,90 	10%	 16.973,01 
11/01/2009	Cliente O185	MO1191	199,9	201	D00	 40.179,90 	0%	 40.179,90 
04/12/2009	Cliente O650	RL1698	309,9	186	D01	 57.641,40 	5%	 54.759,33 
15/07/2009	Cliente O245	SP1294	169,9	109	D03	 18.519,10 	15%	 15.741,24 
13/02/2009	Cliente O367	MO1984	189,9	113	D00	 21.458,70 	0%	 21.458,70 
21/12/2009	Cliente O448	ME1324	39,9	103	D00	 4.109,70 	0%	 4.109,70 
28/03/2009	Cliente O393	SP1900	89,9	130	D00	 11.687,00 	0%	 11.687,00 
14/05/2009	Cliente O207	SP1371	109,9	195	D00	 21.430,50 	0%	 21.430,50 
22/05/2009	Cliente O239	SP1900	89,9	211	D00	 18.968,90 	0%	 18.968,90 
08/05/2009	Cliente O459	RL1580	269,9	158	D00	 42.644,20 	0%	 42.644,20 
24/11/2009	Cliente O89	OC1464	259,9	83	D05	 21.571,70 	25%	 16.178,78 
22/07/2009	Cliente O399	MO1261	289,9	99	D00	 28.700,10 	0%	 28.700,10 
09/04/2009	Cliente O568	RL1931	269,9	213	D04	 57.488,70 	20%	 45.990,96 
01/02/2009	Cliente O221	MO1392	219,9	44	D00	 9.675,60 	0%	 9.675,60 
12/09/2009	Cliente O350	OC1611	310,9	177	D00	 55.029,30 	0%	 55.029,30 
28/05/2009	Cliente O28	RL1174	309,9	223	D00	 69.107,70 	0%	 69.107,70 
01/07/2009	Cliente O126	ME1224	49,9	12	D00	 598,80 	0%	 598,80 
09/07/2009	Cliente O648	SP1216	169,9	54	D00	 9.174,60 	0%	 9.174,60 
15/12/2009	Cliente O213	SP1257	109,9	219	D00	 24.068,10 	0%	 24.068,10 
14/11/2009	Cliente O131	BL1643	269,9	185	D00	 49.931,50 	0%	 49.931,50 
11/05/2009	Cliente O143	SP1867	129,9	107	D00	 13.899,30 	0%	 13.899,30 
19/05/2009	Cliente O302	RL1246	309,9	35	D05	 10.846,50 	25%	 8.134,88 
01/08/2009	Cliente O475	SP1175	169,9	20	D01	 3.398,00 	5%	 3.228,10 
21/01/2009	Cliente O201	RL1173	269,9	113	D00	 30.498,70 	0%	 30.498,70 
25/01/2009	Cliente O310	RL1452	219,9	88	D00	 19.351,20 	0%	 19.351,20 
29/03/2009	Cliente O512	SP1633	169,9	68	D00	 11.553,20 	0%	 11.553,20 
02/04/2009	Cliente O44	RL1212	219,9	56	D03	 12.314,40 	15%	 10.467,24 
02/08/2009	Cliente O400	BL1016	189,9	208	D00	 39.499,20 	0%	 39.499,20 
31/10/2009	Cliente O394	ME1240	49,9	48	D00	 2.395,20 	0%	 2.395,20 
07/07/2009	Cliente O545	BL1518	219,09	181	D00	 39.655,29 	0%	 39.655,29 
27/06/2009	Cliente O392	SP1102	109,9	174	D00	 19.122,60 	0%	 19.122,60 
27/06/2009	Cliente O42	CT1084	109,9	145	D00	 15.935,50 	0%	 15.935,50 
12/06/2009	Cliente O370	BL1465	189,9	96	D03	 18.230,40 	15%	 15.495,84 
17/09/2009	Cliente O441	ME1065	49,9	28	D05	 1.397,20 	25%	 1.047,90 
06/06/2009	Cliente O154	RL1212	219,9	16	D00	 3.518,40 	0%	 3.518,40 
27/11/2009	Cliente O376	CA1164	169,9	243	D00	 41.285,70 	0%	 41.285,70 
19/04/2009	Cliente O582	BL1011	269,9	38	D00	 10.256,20 	0%	 10.256,20 
16/08/2009	Cliente O212	ME1233	49,9	107	D00	 5.339,30 	0%	 5.339,30 
11/07/2009	Cliente O133	RL1459	309,9	111	D00	 34.398,90 	0%	 34.398,90 
08/08/2009	Cliente O424	MO1141	289,9	165	D01	 47.833,50 	5%	 45.441,83 
16/12/2009	Cliente O64	CA1114	169,9	209	D00	 35.509,10 	0%	 35.509,10 
23/06/2009	Cliente O483	MO1566	219,9	102	D04	 22.429,80 	20%	 17.943,84 
16/08/2009	Cliente O425	CT1204	159,9	145	D03	 23.185,50 	15%	 19.707,68 
20/12/2009	Cliente O159	OC1280	279,9	241	D00	 67.455,90 	0%	 67.455,90 
17/07/2009	Cliente O127	BL1011	269,9	125	D00	 33.737,50 	0%	 33.737,50 
25/12/2009	Cliente O204	MO1984	189,9	217	D03	 41.208,30 	15%	 35.027,06 
25/05/2009	Cliente O647	BL1480	269,9	56	D00	 15.114,40 	0%	 15.114,40 
28/03/2009	Cliente O316	CA1476	169,9	155	D00	 26.334,50 	0%	 26.334,50 
30/03/2009	Cliente O267	RL1931	269,9	207	D00	 55.869,30 	0%	 55.869,30 
14/04/2009	Cliente O176	ME1106	39,9	47	D04	 1.875,30 	20%	 1.500,24 
06/07/2009	Cliente O401	SP1175	169,9	189	D00	 32.111,10 	0%	 32.111,10 
17/07/2009	Cliente O464	BL1684	179,9	67	D03	 12.053,30 	15%	 10.245,31 
15/02/2009	Cliente O608	MO1763	289,9	187	D00	 54.211,30 	0%	 54.211,30 
01/06/2009	Cliente O151	MO1569	289,9	75	D00	 21.742,50 	0%	 21.742,50 
14/06/2009	Cliente O607	MO1589	289,9	117	D00	 33.918,30 	0%	 33.918,30 
13/10/2009	Cliente O163	LE1258	49,9	133	D05	 6.636,70 	25%	 4.977,53 
03/07/2009	Cliente O498	MO1543	189,9	70	D00	 13.293,00 	0%	 13.293,00 
21/01/2009	Cliente O466	LE1243	39,9	123	D00	 4.907,70 	0%	 4.907,70 
15/11/2009	Cliente O542	RL1702	269,9	75	D00	 20.242,50 	0%	 20.242,50 
08/03/2009	Cliente O609	MO1036	189,9	94	D00	 17.850,60 	0%	 17.850,60 
06/08/2009	Cliente O214	SP1295	89,9	143	D04	 12.855,70 	20%	 10.284,56 
29/08/2009	Cliente O193	ME1173	39,9	200	D05	 7.980,00 	25%	 5.985,00 
11/01/2009	Cliente O95	SP1153	89,9	165	D00	 14.833,50 	0%	 14.833,50 
03/08/2009	Cliente O528	RL1249	199,9	172	D00	 34.382,80 	0%	 34.382,80 
21/05/2009	Cliente O151	MO1024	199,9	36	D00	 7.196,40 	0%	 7.196,40 
02/11/2009	Cliente O286	ME1533	39,9	79	D00	 3.152,10 	0%	 3.152,10 
28/03/2009	Cliente O433	SP1231	89,9	190	D01	 17.081,00 	5%	 16.226,95 
08/08/2009	Cliente O100	LE1659	39,9	29	D00	 1.157,10 	0%	 1.157,10 
07/02/2009	Cliente O90	SP1175	169,9	64	D04	 10.873,60 	20%	 8.698,88 
17/07/2009	Cliente O26	RL1011	199,9	203	D00	 40.579,70 	0%	 40.579,70 
12/02/2009	Cliente O306	LE1659	39,9	188	D00	 7.501,20 	0%	 7.501,20 
05/08/2009	Cliente O300	ME1233	49,9	154	D00	 7.684,60 	0%	 7.684,60 
10/07/2009	Cliente O518	ME1154	49,9	164	D03	 8.183,60 	15%	 6.956,06 
03/03/2009	Cliente O327	CA1657	219,9	147	D00	 32.325,30 	0%	 32.325,30 
11/09/2009	Cliente O566	MO1261	289,9	149	D04	 43.195,10 	20%	 34.556,08 
25/06/2009	Cliente O168	ME1223	49,9	26	D00	 1.297,40 	0%	 1.297,40 
21/10/2009	Cliente O524	SP1436	129,9	159	D01	 20.654,10 	5%	 19.621,40 
20/11/2009	Cliente O533	OC1280	279,9	139	D00	 38.906,10 	0%	 38.906,10 
12/03/2009	Cliente O97	BL1106	269,9	86	D00	 23.211,40 	0%	 23.211,40 
01/12/2009	Cliente O303	SP1295	89,9	22	D00	 1.977,80 	0%	 1.977,80 
04/03/2009	Cliente O450	OC1312	290,9	127	D03	 36.944,30 	15%	 31.402,66 
11/05/2009	Cliente O273	SP1343	89,9	195	D00	 17.530,50 	0%	 17.530,50 
14/05/2009	Cliente O431	RL1272	199,9	145	D00	 28.985,50 	0%	 28.985,50 
27/09/2009	Cliente O85	OC1280	279,9	196	D01	 54.860,40 	5%	 52.117,38 
11/07/2009	Cliente O196	MO1420	289,9	26	D00	 7.537,40 	0%	 7.537,40 
03/08/2009	Cliente O156	SP1613	159,9	192	D00	 30.700,80 	0%	 30.700,80 
27/02/2009	Cliente O602	OC1505	259,9	246	D00	 63.935,40 	0%	 63.935,40 
17/07/2009	Cliente O14	CA1164	169,9	97	D00	 16.480,30 	0%	 16.480,30 
07/02/2009	Cliente O314	SP1788	109,9	92	D00	 10.110,80 	0%	 10.110,80 
17/08/2009	Cliente O605	SP1873	159,9	152	D00	 24.304,80 	0%	 24.304,80 
26/11/2009	Cliente O104	CA1830	129,9	80	D00	 10.392,00 	0%	 10.392,00 
01/04/2009	Cliente O326	CA1712	219,9	175	D00	 38.482,50 	0%	 38.482,50 
17/07/2009	Cliente O386	MO1556	219,9	121	D03	 26.607,90 	15%	 22.616,72 
05/03/2009	Cliente O650	MO1564	269,9	98	D00	 26.450,20 	0%	 26.450,20 
09/12/2009	Cliente O618	CT1472	109,9	29	D00	 3.187,10 	0%	 3.187,10 
20/01/2009	Cliente O411	BL1041	179,9	29	D00	 5.217,10 	0%	 5.217,10 
14/10/2009	Cliente O472	LE1497	49,9	73	D00	 3.642,70 	0%	 3.642,70 
01/03/2009	Cliente O233	OC1629	450,9	166	D05	 74.849,40 	25%	 56.137,05 
05/05/2009	Cliente O310	ME1096	49,9	160	D00	 7.984,00 	0%	 7.984,00 
18/12/2009	Cliente O101	MO1362	269,9	240	D00	 64.776,00 	0%	 64.776,00 
23/02/2009	Cliente O238	SP1175	169,9	192	D00	 32.620,80 	0%	 32.620,80 
06/07/2009	Cliente O618	SP1175	169,9	121	D04	 20.557,90 	20%	 16.446,32 
07/02/2009	Cliente O524	ME1866	39,9	135	D03	 5.386,50 	15%	 4.578,53 
10/04/2009	Cliente O418	BL1011	269,9	223	D00	 60.187,70 	0%	 60.187,70 
11/10/2009	Cliente O497	BL1426	179,9	87	D04	 15.651,30 	20%	 12.521,04 
21/06/2009	Cliente O141	RL1212	219,9	132	D00	 29.026,80 	0%	 29.026,80 
02/08/2009	Cliente O447	CA1510	169,9	96	D03	 16.310,40 	15%	 13.863,84 
03/02/2009	Cliente O621	BL1643	269,9	201	D04	 54.249,90 	20%	 43.399,92 
16/06/2009	Cliente O589	CA1933	219,9	54	D00	 11.874,60 	0%	 11.874,60 
09/01/2009	Cliente O409	ME1085	39,9	205	D00	 8.179,50 	0%	 8.179,50 
05/11/2009	Cliente O261	RL1194	199,9	84	D00	 16.791,60 	0%	 16.791,60 
04/03/2009	Cliente O5	RL1146	309,9	63	D00	 19.523,70 	0%	 19.523,70 
08/12/2009	Cliente O423	RL1578	219,9	192	D00	 42.220,80 	0%	 42.220,80 
14/10/2009	Cliente O491	CA1142	129,9	163	D00	 21.173,70 	0%	 21.173,70 
19/06/2009	Cliente O293	ME1263	49,9	171	D00	 8.532,90 	0%	 8.532,90 
25/09/2009	Cliente O241	SP1506	169,9	197	D01	 33.470,30 	5%	 31.796,79 
13/02/2009	Cliente O631	ME1108	49,9	161	D00	 8.033,90 	0%	 8.033,90 
14/05/2009	Cliente O21	SP1895	89,9	48	D00	 4.315,20 	0%	 4.315,20 
23/11/2009	Cliente O185	OC1312	290,9	239	D00	 69.525,10 	0%	 69.525,10 
22/11/2009	Cliente O96	ME1582	49,9	210	D00	 10.479,00 	0%	 10.479,00 
13/04/2009	Cliente O72	ME1831	39,9	44	D00	 1.755,60 	0%	 1.755,60 
25/07/2009	Cliente O620	BL1908	189,9	79	D00	 15.002,10 	0%	 15.002,10 
10/08/2009	Cliente O173	ME1234	39,9	162	D02	 6.463,80 	10%	 5.817,42 
30/05/2009	Cliente O378	BL1518	219,09	101	D00	 22.128,09 	0%	 22.128,09 
16/02/2009	Cliente O53	MO1307	189,9	163	D01	 30.953,70 	5%	 29.406,02 
10/12/2009	Cliente O22	RL1925	199,9	237	D00	 47.376,30 	0%	 47.376,30 
15/10/2009	Cliente O1	LE1216	49,9	226	D00	 11.277,40 	0%	 11.277,40 
07/05/2009	Cliente O221	MO1104	219,9	37	D00	 8.136,30 	0%	 8.136,30 
06/09/2009	Cliente O549	CA1199	219,9	166	D00	 36.503,40 	0%	 36.503,40 
13/06/2009	Cliente O450	MO1392	219,9	11	D00	 2.418,90 	0%	 2.418,90 
06/01/2009	Cliente O603	SP1615	109,9	227	D05	 24.947,30 	25%	 18.710,48 
11/05/2009	Cliente O507	ME1266	49,9	103	D00	 5.139,70 	0%	 5.139,70 
13/05/2009	Cliente O555	RL1067	219,9	73	D01	 16.052,70 	5%	 15.250,07 
30/12/2009	Cliente O399	RL1452	219,9	124	D00	 27.267,60 	0%	 27.267,60 
01/09/2009	Cliente O94	ME1983	49,9	70	D05	 3.493,00 	25%	 2.619,75 
08/04/2009	Cliente O191	BL1929	189,9	32	D00	 6.076,80 	0%	 6.076,80 
26/10/2009	Cliente O190	ME1689	49,9	42	D02	 2.095,80 	10%	 1.886,22 
12/07/2009	Cliente O553	OC1104	450,9	56	D00	 25.250,40 	0%	 25.250,40 
27/03/2009	Cliente O368	ME1233	49,9	130	D00	 6.487,00 	0%	 6.487,00 
24/06/2009	Cliente O70	MO1462	219,9	100	D00	 21.990,00 	0%	 21.990,00 
08/09/2009	Cliente O572	ME1224	49,9	92	D01	 4.590,80 	5%	 4.361,26 
29/09/2009	Cliente O559	SP1055	129,9	170	D04	 22.083,00 	20%	 17.666,40 
11/07/2009	Cliente O569	BL1106	269,9	14	D05	 3.778,60 	25%	 2.833,95 
01/06/2009	Cliente O300	RL1459	309,9	194	D00	 60.120,60 	0%	 60.120,60 
24/01/2009	Cliente O367	LE1157	49,9	86	D00	 4.291,40 	0%	 4.291,40 
26/12/2009	Cliente O290	SP1307	159,9	117	D05	 18.708,30 	25%	 14.031,23 
04/08/2009	Cliente O267	BL1123	219,09	146	D00	 31.987,14 	0%	 31.987,14 
27/08/2009	Cliente O23	SP1231	89,9	220	D00	 19.778,00 	0%	 19.778,00 
27/03/2009	Cliente O549	SP1515	89,9	206	D00	 18.519,40 	0%	 18.519,40 
08/05/2009	Cliente O334	ME1646	49,9	149	D05	 7.435,10 	25%	 5.576,33 
12/01/2009	Cliente O139	BL1041	179,9	62	D01	 11.153,80 	5%	 10.596,11 
24/06/2009	Cliente O78	BL1465	189,9	105	D00	 19.939,50 	0%	 19.939,50 
18/07/2009	Cliente O102	SP1615	109,9	97	D00	 10.660,30 	0%	 10.660,30 
11/07/2009	Cliente O279	BL1196	179,9	30	D00	 5.397,00 	0%	 5.397,00 
22/07/2009	Cliente O547	LE1157	49,9	170	D05	 8.483,00 	25%	 6.362,25 
04/05/2009	Cliente O399	SP1012	159,9	83	D03	 13.271,70 	15%	 11.280,95 
27/03/2009	Cliente O409	ME1872	39,9	61	D04	 2.433,90 	20%	 1.947,12 
02/12/2009	Cliente O49	LE1330	39,9	30	D00	 1.197,00 	0%	 1.197,00 
01/01/2009	Cliente O614	MO1683	289,9	37	D00	 10.726,30 	0%	 10.726,30 
11/02/2009	Cliente O443	SP1539	169,9	195	D00	 33.130,50 	0%	 33.130,50 
20/04/2009	Cliente O458	BL1426	179,9	79	D05	 14.212,10 	25%	 10.659,08 
01/02/2009	Cliente O434	BL1214	169,9	38	D00	 6.456,20 	0%	 6.456,20 
08/01/2009	Cliente O564	BL1623	219,09	247	D00	 54.115,23 	0%	 54.115,23 
03/02/2009	Cliente O48	CA1114	169,9	32	D00	 5.436,80 	0%	 5.436,80 
03/08/2009	Cliente O632	ME1527	39,9	87	D01	 3.471,30 	5%	 3.297,74 
28/01/2009	Cliente O29	SP1190	109,9	211	D00	 23.188,90 	0%	 23.188,90 
10/09/2009	Cliente O284	RL1510	199,9	233	D00	 46.576,70 	0%	 46.576,70 
20/03/2009	Cliente O601	MO1763	289,9	26	D00	 7.537,40 	0%	 7.537,40 
25/05/2009	Cliente O379	SP1792	89,9	41	D00	 3.685,90 	0%	 3.685,90 
19/09/2009	Cliente O238	CT1957	159,9	149	D01	 23.825,10 	5%	 22.633,85 
18/12/2009	Cliente O97	OC1777	259,9	15	D00	 3.898,50 	0%	 3.898,50 
25/03/2009	Cliente O353	CA1712	219,9	51	D00	 11.214,90 	0%	 11.214,90 
09/10/2009	Cliente O238	BL1480	269,9	210	D00	 56.679,00 	0%	 56.679,00 
31/01/2009	Cliente O588	ME1173	39,9	29	D04	 1.157,10 	20%	 925,68 
24/12/2009	Cliente O249	ME1781	49,9	13	D00	 648,70 	0%	 648,70 
04/08/2009	Cliente O441	ME1770	49,9	100	D00	 4.990,00 	0%	 4.990,00 
13/06/2009	Cliente O99	SP1855	109,9	159	D00	 17.474,10 	0%	 17.474,10 
06/06/2009	Cliente O312	RL1459	309,9	159	D00	 49.274,10 	0%	 49.274,10 
03/10/2009	Cliente O167	SP1218	89,9	178	D00	 16.002,20 	0%	 16.002,20 
