Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
23/07/2010	Cliente O505	SP1175	169,9	23	D00	 3.907,70 	0%	 3.907,70 
05/05/2010	Cliente O451	ME1263	49,9	24	D00	 1.197,60 	0%	 1.197,60 
27/02/2010	Cliente O169	CT1472	109,9	139	D03	 15.276,10 	15%	 12.984,69 
14/12/2010	Cliente O267	BL1954	179,9	196	D00	 35.260,40 	0%	 35.260,40 
09/08/2010	Cliente O40	SP1216	169,9	155	D00	 26.334,50 	0%	 26.334,50 
15/11/2010	Cliente O366	ME1858	49,9	172	D00	 8.582,80 	0%	 8.582,80 
09/05/2010	Cliente O143	CT1060	159,9	20	D03	 3.198,00 	15%	 2.718,30 
07/06/2010	Cliente O294	SP1788	109,9	41	D01	 4.505,90 	5%	 4.280,61 
06/08/2010	Cliente O327	SP1343	89,9	46	D05	 4.135,40 	25%	 3.101,55 
28/06/2010	Cliente O410	RL1352	309,9	231	D00	 71.586,90 	0%	 71.586,90 
14/06/2010	Cliente O11	CA1245	129,9	58	D00	 7.534,20 	0%	 7.534,20 
06/07/2010	Cliente O403	RL1521	269,9	219	D04	 59.108,10 	20%	 47.286,48 
28/06/2010	Cliente O461	OC1464	259,9	177	D00	 46.002,30 	0%	 46.002,30 
22/10/2010	Cliente O528	RL1407	219,9	101	D05	 22.209,90 	25%	 16.657,43 
09/11/2010	Cliente O327	CA1712	219,9	112	D00	 24.628,80 	0%	 24.628,80 
03/11/2010	Cliente O524	MO1763	289,9	161	D00	 46.673,90 	0%	 46.673,90 
24/06/2010	Cliente O100	RL1436	309,9	183	D00	 56.711,70 	0%	 56.711,70 
28/02/2010	Cliente O560	CT1084	109,9	154	D00	 16.924,60 	0%	 16.924,60 
04/07/2010	Cliente O217	ME1831	39,9	131	D00	 5.226,90 	0%	 5.226,90 
20/08/2010	Cliente O565	MO1589	289,9	72	D01	 20.872,80 	5%	 19.829,16 
17/10/2010	Cliente O644	MO1392	219,9	135	D04	 29.686,50 	20%	 23.749,20 
16/11/2010	Cliente O307	CA1391	219,9	140	D00	 30.786,00 	0%	 30.786,00 
19/07/2010	Cliente O23	BL1450	269,9	77	D01	 20.782,30 	5%	 19.743,19 
12/01/2010	Cliente O373	LE1180	49,9	20	D00	 998,00 	0%	 998,00 
02/03/2010	Cliente O192	CT1060	159,9	142	D00	 22.705,80 	0%	 22.705,80 
22/01/2010	Cliente O238	BL1196	179,9	170	D00	 30.583,00 	0%	 30.583,00 
04/01/2010	Cliente O604	BL1214	169,9	99	D00	 16.820,10 	0%	 16.820,10 
20/11/2010	Cliente O380	CT1301	139,9	160	D00	 22.384,00 	0%	 22.384,00 
30/12/2010	Cliente O102	BL1954	179,9	44	D00	 7.915,60 	0%	 7.915,60 
29/11/2010	Cliente O427	MO1036	189,9	182	D03	 34.561,80 	15%	 29.377,53 
03/02/2010	Cliente O631	MO1141	289,9	109	D00	 31.599,10 	0%	 31.599,10 
03/01/2010	Cliente O608	LE1714	49,9	125	D04	 6.237,50 	20%	 4.990,00 
04/07/2010	Cliente O643	SP1240	129,9	161	D00	 20.913,90 	0%	 20.913,90 
27/02/2010	Cliente O30	SP1218	89,9	124	D02	 11.147,60 	10%	 10.032,84 
30/08/2010	Cliente O252	SP1055	129,9	192	D00	 24.940,80 	0%	 24.940,80 
10/09/2010	Cliente O343	LE1683	39,9	66	D03	 2.633,40 	15%	 2.238,39 
11/10/2010	Cliente O99	RL1448	309,9	188	D02	 58.261,20 	10%	 52.435,08 
03/01/2010	Cliente O408	MO1458	269,9	192	D00	 51.820,80 	0%	 51.820,80 
01/06/2010	Cliente O502	SP1911	159,9	42	D00	 6.715,80 	0%	 6.715,80 
04/06/2010	Cliente O337	ME1085	39,9	161	D00	 6.423,90 	0%	 6.423,90 
30/05/2010	Cliente O13	ME1444	39,9	23	D00	 917,70 	0%	 917,70 
05/10/2010	Cliente O644	ME1936	39,9	208	D00	 8.299,20 	0%	 8.299,20 
11/03/2010	Cliente O373	BL1604	219,09	12	D00	 2.629,08 	0%	 2.629,08 
26/01/2010	Cliente O509	SP1652	109,9	97	D02	 10.660,30 	10%	 9.594,27 
13/06/2010	Cliente O124	SP1294	169,9	204	D00	 34.659,60 	0%	 34.659,60 
22/11/2010	Cliente O115	ME1173	39,9	209	D00	 8.339,10 	0%	 8.339,10 
04/11/2010	Cliente O583	SP1773	129,9	94	D02	 12.210,60 	10%	 10.989,54 
16/09/2010	Cliente O574	LE1507	39,9	59	D00	 2.354,10 	0%	 2.354,10 
24/04/2010	Cliente O364	BL1604	219,09	174	D00	 38.121,66 	0%	 38.121,66 
29/10/2010	Cliente O562	OC1975	279,9	247	D00	 69.135,30 	0%	 69.135,30 
11/08/2010	Cliente O596	LE1033	39,9	167	D00	 6.663,30 	0%	 6.663,30 
12/07/2010	Cliente O40	MO1621	189,9	240	D00	 45.576,00 	0%	 45.576,00 
13/12/2010	Cliente O287	RL1219	309,9	68	D00	 21.073,20 	0%	 21.073,20 
10/06/2010	Cliente O587	CA1053	169,9	64	D00	 10.873,60 	0%	 10.873,60 
18/05/2010	Cliente O79	LE1508	39,9	189	D00	 7.541,10 	0%	 7.541,10 
24/08/2010	Cliente O332	SP1788	109,9	43	D00	 4.725,70 	0%	 4.725,70 
20/09/2010	Cliente O622	OC1138	290,9	192	D00	 55.852,80 	0%	 55.852,80 
26/05/2010	Cliente O428	CT1957	159,9	191	D00	 30.540,90 	0%	 30.540,90 
05/05/2010	Cliente O416	ME1858	49,9	241	D00	 12.025,90 	0%	 12.025,90 
10/08/2010	Cliente O578	ME1106	39,9	73	D00	 2.912,70 	0%	 2.912,70 
01/02/2010	Cliente O179	MO1141	289,9	168	D00	 48.703,20 	0%	 48.703,20 
06/03/2010	Cliente O594	LE1298	39,9	26	D02	 1.037,40 	10%	 933,66 
23/03/2010	Cliente O442	LE1497	49,9	200	D00	 9.980,00 	0%	 9.980,00 
14/02/2010	Cliente O156	SP1995	89,9	182	D03	 16.361,80 	15%	 13.907,53 
13/09/2010	Cliente O176	ME1054	49,9	73	D01	 3.642,70 	5%	 3.460,57 
10/09/2010	Cliente O203	RL1521	269,9	32	D00	 8.636,80 	0%	 8.636,80 
25/02/2010	Cliente O455	SP1995	89,9	146	D00	 13.125,40 	0%	 13.125,40 
03/06/2010	Cliente O585	LE1507	39,9	12	D03	 478,80 	15%	 406,98 
16/02/2010	Cliente O1	RL1883	199,9	34	D00	 6.796,60 	0%	 6.796,60 
19/02/2010	Cliente O441	CA1648	169,9	227	D00	 38.567,30 	0%	 38.567,30 
17/02/2010	Cliente O251	MO1990	189,9	43	D04	 8.165,70 	20%	 6.532,56 
13/10/2010	Cliente O459	CA1164	169,9	47	D00	 7.985,30 	0%	 7.985,30 
04/08/2010	Cliente O98	MO1141	289,9	139	D04	 40.296,10 	20%	 32.236,88 
18/03/2010	Cliente O388	RL1578	219,9	40	D04	 8.796,00 	20%	 7.036,80 
29/08/2010	Cliente O212	SP1436	129,9	125	D00	 16.237,50 	0%	 16.237,50 
17/06/2010	Cliente O328	LE1431	39,9	106	D00	 4.229,40 	0%	 4.229,40 
24/07/2010	Cliente O426	CT1066	109,9	40	D00	 4.396,00 	0%	 4.396,00 
19/09/2010	Cliente O588	ME1106	39,9	72	D00	 2.872,80 	0%	 2.872,80 
06/11/2010	Cliente O526	RL1530	219,9	14	D00	 3.078,60 	0%	 3.078,60 
23/01/2010	Cliente O299	RL1698	309,9	129	D02	 39.977,10 	10%	 35.979,39 
22/08/2010	Cliente O529	LE1497	49,9	42	D00	 2.095,80 	0%	 2.095,80 
07/02/2010	Cliente O94	CA1142	129,9	112	D00	 14.548,80 	0%	 14.548,80 
20/12/2010	Cliente O72	ME1533	39,9	70	D00	 2.793,00 	0%	 2.793,00 
14/01/2010	Cliente O295	BL1041	179,9	101	D00	 18.169,90 	0%	 18.169,90 
28/10/2010	Cliente O451	OC1776	290,9	168	D00	 48.871,20 	0%	 48.871,20 
18/05/2010	Cliente O430	CA1544	219,9	232	D00	 51.016,80 	0%	 51.016,80 
11/11/2010	Cliente O336	ME1781	49,9	64	D00	 3.193,60 	0%	 3.193,60 
20/09/2010	Cliente O47	CT1614	139,9	26	D00	 3.637,40 	0%	 3.637,40 
28/01/2010	Cliente O567	BL1745	219,09	181	D00	 39.655,29 	0%	 39.655,29 
19/09/2010	Cliente O68	ME1866	39,9	10	D05	 399,00 	25%	 299,25 
10/10/2010	Cliente O399	SP1991	129,9	237	D00	 30.786,30 	0%	 30.786,30 
11/04/2010	Cliente O540	CA1659	219,9	172	D01	 37.822,80 	5%	 35.931,66 
04/09/2010	Cliente O451	ME1695	39,9	247	D00	 9.855,30 	0%	 9.855,30 
10/11/2010	Cliente O211	ME1154	49,9	60	D04	 2.994,00 	20%	 2.395,20 
12/06/2010	Cliente O201	ME1236	39,9	124	D00	 4.947,60 	0%	 4.947,60 
14/02/2010	Cliente O515	ME1337	39,9	19	D05	 758,10 	25%	 568,58 
12/09/2010	Cliente O128	SP1991	129,9	195	D00	 25.330,50 	0%	 25.330,50 
14/03/2010	Cliente O538	RL1459	309,9	83	D00	 25.721,70 	0%	 25.721,70 
10/02/2010	Cliente O182	LE1659	39,9	200	D00	 7.980,00 	0%	 7.980,00 
21/08/2010	Cliente O298	BL1954	179,9	28	D00	 5.037,20 	0%	 5.037,20 
18/11/2010	Cliente O389	RL1249	199,9	58	D00	 11.594,20 	0%	 11.594,20 
03/01/2010	Cliente O645	CA1659	219,9	131	D00	 28.806,90 	0%	 28.806,90 
02/07/2010	Cliente O56	BL1035	269,9	184	D01	 49.661,60 	5%	 47.178,52 
26/10/2010	Cliente O521	RL1578	219,9	36	D00	 7.916,40 	0%	 7.916,40 
26/01/2010	Cliente O487	SP1053	169,9	98	D00	 16.650,20 	0%	 16.650,20 
11/12/2010	Cliente O64	MO1420	289,9	91	D02	 26.380,90 	10%	 23.742,81 
16/12/2010	Cliente O477	SP1231	89,9	97	D05	 8.720,30 	25%	 6.540,23 
08/01/2010	Cliente O67	ME1533	39,9	106	D00	 4.229,40 	0%	 4.229,40 
15/02/2010	Cliente O190	SP1455	109,9	198	D00	 21.760,20 	0%	 21.760,20 
14/05/2010	Cliente O361	OC1760	259,9	232	D00	 60.296,80 	0%	 60.296,80 
20/04/2010	Cliente O170	BL1826	189,9	64	D00	 12.153,60 	0%	 12.153,60 
30/06/2010	Cliente O538	RL1172	219,9	126	D02	 27.707,40 	10%	 24.936,66 
21/06/2010	Cliente O135	LE1243	39,9	250	D00	 9.975,00 	0%	 9.975,00 
25/11/2010	Cliente O563	OC1197	290,9	212	D03	 61.670,80 	15%	 52.420,18 
25/10/2010	Cliente O46	ME1444	39,9	102	D00	 4.069,80 	0%	 4.069,80 
13/12/2010	Cliente O443	OC1416	310,9	249	D00	 77.414,10 	0%	 77.414,10 
19/12/2010	Cliente O71	SP1867	129,9	183	D00	 23.771,70 	0%	 23.771,70 
05/02/2010	Cliente O104	CA1510	169,9	241	D00	 40.945,90 	0%	 40.945,90 
15/04/2010	Cliente O177	OC1183	450,9	226	D00	 101.903,40 	0%	 101.903,40 
06/08/2010	Cliente O600	LE1898	49,9	50	D00	 2.495,00 	0%	 2.495,00 
04/05/2010	Cliente O177	RL1839	309,9	70	D00	 21.693,00 	0%	 21.693,00 
16/05/2010	Cliente O284	SP1257	109,9	54	D00	 5.934,60 	0%	 5.934,60 
16/03/2010	Cliente O411	LE1768	49,9	88	D00	 4.391,20 	0%	 4.391,20 
23/12/2010	Cliente O99	OC1921	450,9	242	D00	 109.117,80 	0%	 109.117,80 
18/07/2010	Cliente O318	BL1803	219,09	157	D00	 34.397,13 	0%	 34.397,13 
12/03/2010	Cliente O54	CA1744	169,9	138	D01	 23.446,20 	5%	 22.273,89 
30/07/2010	Cliente O388	SP1104	109,9	51	D01	 5.604,90 	5%	 5.324,66 
28/10/2010	Cliente O141	SP1662	89,9	66	D00	 5.933,40 	0%	 5.933,40 
01/10/2010	Cliente O503	SP1497	89,9	182	D00	 16.361,80 	0%	 16.361,80 
24/01/2010	Cliente O155	ME1173	39,9	238	D00	 9.496,20 	0%	 9.496,20 
24/11/2010	Cliente O466	ME1154	49,9	150	D04	 7.485,00 	20%	 5.988,00 
03/11/2010	Cliente O85	ME1236	39,9	121	D02	 4.827,90 	10%	 4.345,11 
01/07/2010	Cliente O260	OC1921	450,9	158	D00	 71.242,20 	0%	 71.242,20 
01/05/2010	Cliente O64	BL1743	179,9	18	D01	 3.238,20 	5%	 3.076,29 
20/05/2010	Cliente O9	CA1939	219,9	22	D00	 4.837,80 	0%	 4.837,80 
10/09/2010	Cliente O522	BL1450	269,9	241	D00	 65.045,90 	0%	 65.045,90 
16/12/2010	Cliente O520	MO1287	289,9	85	D03	 24.641,50 	15%	 20.945,28 
13/12/2010	Cliente O341	RL1996	269,9	62	D04	 16.733,80 	20%	 13.387,04 
26/02/2010	Cliente O213	CA1227	129,9	210	D00	 27.279,00 	0%	 27.279,00 
14/07/2010	Cliente O287	CA1657	219,9	162	D03	 35.623,80 	15%	 30.280,23 
29/10/2010	Cliente O522	OC1771	279,9	204	D04	 57.099,60 	20%	 45.679,68 
18/09/2010	Cliente O229	CA1544	219,9	11	D00	 2.418,90 	0%	 2.418,90 
30/09/2010	Cliente O560	RL1352	309,9	165	D00	 51.133,50 	0%	 51.133,50 
19/02/2010	Cliente O133	SP1153	89,9	199	D00	 17.890,10 	0%	 17.890,10 
06/11/2010	Cliente O482	RL1401	269,9	106	D00	 28.609,40 	0%	 28.609,40 
22/07/2010	Cliente O545	BL1352	269,9	106	D00	 28.609,40 	0%	 28.609,40 
05/02/2010	Cliente O115	SP1455	109,9	14	D00	 1.538,60 	0%	 1.538,60 
28/05/2010	Cliente O353	SP1455	109,9	225	D01	 24.727,50 	5%	 23.491,13 
14/08/2010	Cliente O94	RL1246	309,9	134	D00	 41.526,60 	0%	 41.526,60 
28/08/2010	Cliente O308	SP1038	129,9	54	D00	 7.014,60 	0%	 7.014,60 
06/02/2010	Cliente O42	RL1105	269,9	243	D02	 65.585,70 	10%	 59.027,13 
26/06/2010	Cliente O26	SP1497	89,9	54	D00	 4.854,60 	0%	 4.854,60 
10/05/2010	Cliente O371	SP1102	109,9	122	D00	 13.407,80 	0%	 13.407,80 
25/03/2010	Cliente O77	OC1478	290,9	101	D00	 29.380,90 	0%	 29.380,90 
17/09/2010	Cliente O258	OC1917	450,9	133	D00	 59.969,70 	0%	 59.969,70 
07/06/2010	Cliente O19	OC1891	310,9	84	D00	 26.115,60 	0%	 26.115,60 
28/04/2010	Cliente O206	ME1240	49,9	79	D00	 3.942,10 	0%	 3.942,10 
26/11/2010	Cliente O322	MO1362	269,9	131	D04	 35.356,90 	20%	 28.285,52 
18/11/2010	Cliente O151	OC1917	450,9	71	D05	 32.013,90 	25%	 24.010,43 
10/04/2010	Cliente O94	SP1009	109,9	54	D00	 5.934,60 	0%	 5.934,60 
27/06/2010	Cliente O222	SP1295	89,9	186	D04	 16.721,40 	20%	 13.377,12 
22/06/2010	Cliente O534	SP1880	109,9	173	D00	 19.012,70 	0%	 19.012,70 
02/02/2010	Cliente O261	LE1720	39,9	239	D02	 9.536,10 	10%	 8.582,49 
07/04/2010	Cliente O594	OC1776	290,9	133	D00	 38.689,70 	0%	 38.689,70 
09/06/2010	Cliente O566	LE1180	49,9	17	D00	 848,30 	0%	 848,30 
03/07/2010	Cliente O11	OC1776	290,9	176	D05	 51.198,40 	25%	 38.398,80 
28/11/2010	Cliente O5	LE1799	49,9	225	D02	 11.227,50 	10%	 10.104,75 
21/02/2010	Cliente O544	SP1436	129,9	192	D05	 24.940,80 	25%	 18.705,60 
19/05/2010	Cliente O601	CA1142	129,9	242	D00	 31.435,80 	0%	 31.435,80 
29/08/2010	Cliente O572	ME1263	49,9	57	D00	 2.844,30 	0%	 2.844,30 
11/04/2010	Cliente O53	RL1931	269,9	205	D00	 55.329,50 	0%	 55.329,50 
28/09/2010	Cliente O326	RL1578	219,9	66	D00	 14.513,40 	0%	 14.513,40 
01/03/2010	Cliente O28	LE1443	49,9	183	D05	 9.131,70 	25%	 6.848,78 
29/07/2010	Cliente O216	RL1410	309,9	39	D00	 12.086,10 	0%	 12.086,10 
11/05/2010	Cliente O251	BL1655	189,9	214	D01	 40.638,60 	5%	 38.606,67 
28/11/2010	Cliente O22	MO1545	269,9	95	D00	 25.640,50 	0%	 25.640,50 
22/04/2010	Cliente O605	MO1494	189,9	150	D00	 28.485,00 	0%	 28.485,00 
06/12/2010	Cliente O611	MO1556	219,9	153	D00	 33.644,70 	0%	 33.644,70 
17/08/2010	Cliente O410	SP1374	109,9	90	D00	 9.891,00 	0%	 9.891,00 
20/01/2010	Cliente O168	ME1223	49,9	115	D00	 5.738,50 	0%	 5.738,50 
06/06/2010	Cliente O262	CT1301	139,9	105	D01	 14.689,50 	5%	 13.955,03 
02/12/2010	Cliente O258	ME1233	49,9	180	D00	 8.982,00 	0%	 8.982,00 
17/10/2010	Cliente O236	RL1925	199,9	49	D00	 9.795,10 	0%	 9.795,10 
20/05/2010	Cliente O533	RL1524	219,9	161	D00	 35.403,90 	0%	 35.403,90 
04/01/2010	Cliente O644	LE1532	49,9	231	D01	 11.526,90 	5%	 10.950,56 
11/06/2010	Cliente O183	MO1566	219,9	148	D05	 32.545,20 	25%	 24.408,90 
23/10/2010	Cliente O65	RL1352	309,9	200	D00	 61.980,00 	0%	 61.980,00 
03/07/2010	Cliente O528	OC1416	310,9	129	D04	 40.106,10 	20%	 32.084,88 
02/05/2010	Cliente O48	BL1450	269,9	224	D01	 60.457,60 	5%	 57.434,72 
28/03/2010	Cliente O600	BL1803	219,09	42	D02	 9.201,78 	10%	 8.281,60 
27/02/2010	Cliente O373	CA1712	219,9	219	D00	 48.158,10 	0%	 48.158,10 
15/09/2010	Cliente O487	RL1249	199,9	137	D00	 27.386,30 	0%	 27.386,30 
27/01/2010	Cliente O378	CT1614	139,9	233	D02	 32.596,70 	10%	 29.337,03 
22/05/2010	Cliente O254	BL1106	269,9	185	D04	 49.931,50 	20%	 39.945,20 
17/05/2010	Cliente O284	SP1506	169,9	236	D05	 40.096,40 	25%	 30.072,30 
13/10/2010	Cliente O605	CA1939	219,9	153	D00	 33.644,70 	0%	 33.644,70 
23/12/2010	Cliente O574	ME1096	49,9	176	D00	 8.782,40 	0%	 8.782,40 
22/06/2010	Cliente O105	SP1104	109,9	217	D00	 23.848,30 	0%	 23.848,30 
06/04/2010	Cliente O88	CA1224	129,9	26	D01	 3.377,40 	5%	 3.208,53 
11/08/2010	Cliente O357	CA1744	169,9	122	D01	 20.727,80 	5%	 19.691,41 
04/10/2010	Cliente O178	CA1939	219,9	47	D05	 10.335,30 	25%	 7.751,48 
28/10/2010	Cliente O206	MO1458	269,9	146	D00	 39.405,40 	0%	 39.405,40 
04/10/2010	Cliente O550	SP1895	89,9	62	D02	 5.573,80 	10%	 5.016,42 
02/03/2010	Cliente O332	SP1857	159,9	146	D00	 23.345,40 	0%	 23.345,40 
17/12/2010	Cliente O227	LE1330	39,9	35	D00	 1.396,50 	0%	 1.396,50 
29/05/2010	Cliente O53	BL1301	189,9	32	D00	 6.076,80 	0%	 6.076,80 
30/12/2010	Cliente O301	SP1257	109,9	22	D00	 2.417,80 	0%	 2.417,80 
12/01/2010	Cliente O546	BL1478	179,9	90	D01	 16.191,00 	5%	 15.381,45 
26/06/2010	Cliente O375	MO1458	269,9	180	D00	 48.582,00 	0%	 48.582,00 
26/08/2010	Cliente O180	BL1803	219,09	149	D00	 32.644,41 	0%	 32.644,41 
10/08/2010	Cliente O592	MO1990	189,9	119	D04	 22.598,10 	20%	 18.078,48 
20/12/2010	Cliente O19	RL1212	219,9	98	D00	 21.550,20 	0%	 21.550,20 
02/02/2010	Cliente O185	ME1533	39,9	249	D00	 9.935,10 	0%	 9.935,10 
21/06/2010	Cliente O152	BL1826	189,9	82	D00	 15.571,80 	0%	 15.571,80 
15/08/2010	Cliente O624	RL1931	269,9	32	D00	 8.636,80 	0%	 8.636,80 
07/12/2010	Cliente O214	OC1255	290,9	175	D00	 50.907,50 	0%	 50.907,50 
19/06/2010	Cliente O344	MO1387	269,9	155	D02	 41.834,50 	10%	 37.651,05 
07/04/2010	Cliente O146	BL1016	189,9	23	D00	 4.367,70 	0%	 4.367,70 
13/04/2010	Cliente O314	RL1908	219,9	208	D01	 45.739,20 	5%	 43.452,24 
12/02/2010	Cliente O18	CA1131	169,9	47	D00	 7.985,30 	0%	 7.985,30 
28/11/2010	Cliente O364	CA1199	219,9	161	D00	 35.403,90 	0%	 35.403,90 
16/08/2010	Cliente O479	RL1578	219,9	157	D00	 34.524,30 	0%	 34.524,30 
20/04/2010	Cliente O587	LE1350	49,9	199	D00	 9.930,10 	0%	 9.930,10 
03/07/2010	Cliente O574	MO1609	269,9	126	D03	 34.007,40 	15%	 28.906,29 
14/04/2010	Cliente O236	MO1458	269,9	221	D00	 59.647,90 	0%	 59.647,90 
15/10/2010	Cliente O556	SP1855	109,9	112	D00	 12.308,80 	0%	 12.308,80 
30/03/2010	Cliente O420	MO1677	219,9	199	D03	 43.760,10 	15%	 37.196,09 
10/10/2010	Cliente O412	MO1621	189,9	101	D00	 19.179,90 	0%	 19.179,90 
09/05/2010	Cliente O250	SP1012	159,9	216	D00	 34.538,40 	0%	 34.538,40 
07/04/2010	Cliente O303	MO1683	289,9	113	D00	 32.758,70 	0%	 32.758,70 
12/04/2010	Cliente O488	RL1153	309,9	155	D00	 48.034,50 	0%	 48.034,50 
04/02/2010	Cliente O57	CA1268	169,9	177	D04	 30.072,30 	20%	 24.057,84 
07/06/2010	Cliente O324	LE1799	49,9	202	D00	 10.079,80 	0%	 10.079,80 
19/04/2010	Cliente O427	ME1065	49,9	49	D00	 2.445,10 	0%	 2.445,10 
19/04/2010	Cliente O653	RL1451	199,9	24	D00	 4.797,60 	0%	 4.797,60 
28/09/2010	Cliente O510	CA1142	129,9	200	D00	 25.980,00 	0%	 25.980,00 
30/09/2010	Cliente O513	RL1272	199,9	137	D05	 27.386,30 	25%	 20.539,73 
10/06/2010	Cliente O107	BL1943	179,9	84	D01	 15.111,60 	5%	 14.356,02 
02/02/2010	Cliente O557	SP1029	89,9	89	D02	 8.001,10 	10%	 7.200,99 
24/07/2010	Cliente O476	CT1976	159,9	145	D00	 23.185,50 	0%	 23.185,50 
15/04/2010	Cliente O223	BL1322	169,9	220	D00	 37.378,00 	0%	 37.378,00 
09/04/2010	Cliente O246	CA1114	169,9	123	D00	 20.897,70 	0%	 20.897,70 
29/01/2010	Cliente O489	OC1891	310,9	22	D00	 6.839,80 	0%	 6.839,80 
05/12/2010	Cliente O411	MO1564	269,9	161	D00	 43.453,90 	0%	 43.453,90 
19/05/2010	Cliente O13	SP1371	109,9	229	D00	 25.167,10 	0%	 25.167,10 
10/07/2010	Cliente O511	OC1505	259,9	36	D00	 9.356,40 	0%	 9.356,40 
24/02/2010	Cliente O553	MO1566	219,9	204	D00	 44.859,60 	0%	 44.859,60 
03/01/2010	Cliente O396	MO1992	269,9	39	D00	 10.526,10 	0%	 10.526,10 
26/11/2010	Cliente O232	SP1601	109,9	174	D00	 19.122,60 	0%	 19.122,60 
14/11/2010	Cliente O147	SP1770	129,9	45	D00	 5.845,50 	0%	 5.845,50 
06/12/2010	Cliente O513	ME1936	39,9	115	D02	 4.588,50 	10%	 4.129,65 
07/01/2010	Cliente O651	RL1448	309,9	139	D00	 43.076,10 	0%	 43.076,10 
29/11/2010	Cliente O524	SP1295	89,9	17	D00	 1.528,30 	0%	 1.528,30 
05/02/2010	Cliente O198	LE1180	49,9	96	D00	 4.790,40 	0%	 4.790,40 
04/12/2010	Cliente O208	SP1580	109,9	63	D01	 6.923,70 	5%	 6.577,52 
24/01/2010	Cliente O274	MO1141	289,9	156	D00	 45.224,40 	0%	 45.224,40 
22/12/2010	Cliente O44	MO1387	269,9	190	D03	 51.281,00 	15%	 43.588,85 
08/07/2010	Cliente O344	SP1855	109,9	98	D04	 10.770,20 	20%	 8.616,16 
17/08/2010	Cliente O222	ME1527	39,9	210	D00	 8.379,00 	0%	 8.379,00 
02/03/2010	Cliente O150	MO1392	219,9	45	D02	 9.895,50 	10%	 8.905,95 
08/11/2010	Cliente O571	SP1995	89,9	117	D00	 10.518,30 	0%	 10.518,30 
05/09/2010	Cliente O42	BL1684	179,9	125	D00	 22.487,50 	0%	 22.487,50 
04/09/2010	Cliente O572	CA1263	169,9	212	D01	 36.018,80 	5%	 34.217,86 
30/11/2010	Cliente O400	ME1936	39,9	160	D00	 6.384,00 	0%	 6.384,00 
15/03/2010	Cliente O410	SP1991	129,9	94	D02	 12.210,60 	10%	 10.989,54 
16/08/2010	Cliente O377	MO1024	199,9	217	D03	 43.378,30 	15%	 36.871,56 
03/04/2010	Cliente O134	BL1604	219,09	226	D00	 49.514,34 	0%	 49.514,34 
01/09/2010	Cliente O649	SP1601	109,9	60	D04	 6.594,00 	20%	 5.275,20 
28/03/2010	Cliente O238	RL1925	199,9	104	D03	 20.789,60 	15%	 17.671,16 
02/02/2010	Cliente O246	LE1158	49,9	90	D00	 4.491,00 	0%	 4.491,00 
13/04/2010	Cliente O343	SP1143	109,9	40	D00	 4.396,00 	0%	 4.396,00 
05/04/2010	Cliente O438	SP1055	129,9	21	D00	 2.727,90 	0%	 2.727,90 
14/04/2010	Cliente O383	SP1038	129,9	226	D00	 29.357,40 	0%	 29.357,40 
13/07/2010	Cliente O89	SP1580	109,9	47	D00	 5.165,30 	0%	 5.165,30 
10/08/2010	Cliente O376	RL1212	219,9	70	D03	 15.393,00 	15%	 13.084,05 
30/11/2010	Cliente O526	BL1794	179,9	203	D00	 36.519,70 	0%	 36.519,70 
12/12/2010	Cliente O250	SP1035	129,9	27	D00	 3.507,30 	0%	 3.507,30 
06/07/2010	Cliente O171	ME1085	39,9	16	D00	 638,40 	0%	 638,40 
17/11/2010	Cliente O634	SP1498	169,9	155	D01	 26.334,50 	5%	 25.017,78 
25/11/2010	Cliente O196	LE1921	39,9	247	D05	 9.855,30 	25%	 7.391,48 
19/10/2010	Cliente O193	CA1939	219,9	175	D00	 38.482,50 	0%	 38.482,50 
23/09/2010	Cliente O652	RL1931	269,9	250	D00	 67.475,00 	0%	 67.475,00 
27/05/2010	Cliente O607	MO1763	289,9	184	D04	 53.341,60 	20%	 42.673,28 
26/07/2010	Cliente O66	CA1164	169,9	227	D00	 38.567,30 	0%	 38.567,30 
10/07/2010	Cliente O358	RL1172	219,9	48	D00	 10.555,20 	0%	 10.555,20 
11/12/2010	Cliente O203	RL1011	199,9	244	D00	 48.775,60 	0%	 48.775,60 
02/04/2010	Cliente O83	RL1996	269,9	245	D00	 66.125,50 	0%	 66.125,50 
22/12/2010	Cliente O341	ME1569	39,9	135	D00	 5.386,50 	0%	 5.386,50 
03/11/2010	Cliente O490	ME1781	49,9	197	D00	 9.830,30 	0%	 9.830,30 
21/10/2010	Cliente O592	SP1873	159,9	244	D04	 39.015,60 	20%	 31.212,48 
06/09/2010	Cliente O132	ME1872	39,9	227	D00	 9.057,30 	0%	 9.057,30 
27/04/2010	Cliente O637	LE1180	49,9	192	D00	 9.580,80 	0%	 9.580,80 
29/06/2010	Cliente O113	OC1677	310,9	220	D00	 68.398,00 	0%	 68.398,00 
26/06/2010	Cliente O110	BL1450	269,9	83	D05	 22.401,70 	25%	 16.801,28 
15/01/2010	Cliente O46	SP1995	89,9	162	D01	 14.563,80 	5%	 13.835,61 
06/04/2010	Cliente O371	MO1141	289,9	108	D00	 31.309,20 	0%	 31.309,20 
09/04/2010	Cliente O622	BL1484	169,9	152	D03	 25.824,80 	15%	 21.951,08 
