Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
12/08/2016	Cliente O449	RL1166	269,9	196	D00	 52.900,40 	0%	 52.900,40 
07/06/2016	Cliente O497	CA1391	219,9	156	D00	 34.304,40 	0%	 34.304,40 
09/07/2016	Cliente O345	OC1416	310,9	30	D00	 9.327,00 	0%	 9.327,00 
21/05/2016	Cliente O395	RL1451	199,9	221	D05	 44.177,90 	25%	 33.133,43 
15/09/2016	Cliente O149	MO1566	219,9	103	D00	 22.649,70 	0%	 22.649,70 
02/08/2016	Cliente O114	RL1996	269,9	240	D00	 64.776,00 	0%	 64.776,00 
29/09/2016	Cliente O283	OC1975	279,9	126	D00	 35.267,40 	0%	 35.267,40 
24/08/2016	Cliente O534	BL1929	189,9	71	D00	 13.482,90 	0%	 13.482,90 
23/11/2016	Cliente O147	SP1432	169,9	195	D00	 33.130,50 	0%	 33.130,50 
28/04/2016	Cliente O538	CT1472	109,9	14	D00	 1.538,60 	0%	 1.538,60 
22/01/2016	Cliente O110	BL1943	179,9	147	D05	 26.445,30 	25%	 19.833,98 
27/06/2016	Cliente O186	SP1792	89,9	20	D00	 1.798,00 	0%	 1.798,00 
26/03/2016	Cliente O11	SP1328	89,9	110	D01	 9.889,00 	5%	 9.394,55 
15/02/2016	Cliente O220	ME1106	39,9	100	D02	 3.990,00 	10%	 3.591,00 
07/05/2016	Cliente O2	CA1933	219,9	197	D00	 43.320,30 	0%	 43.320,30 
04/01/2016	Cliente O541	RL1410	309,9	187	D00	 57.951,30 	0%	 57.951,30 
15/05/2016	Cliente O171	CA1659	219,9	195	D00	 42.880,50 	0%	 42.880,50 
17/09/2016	Cliente O513	LE1298	39,9	75	D00	 2.992,50 	0%	 2.992,50 
27/04/2016	Cliente O86	MO1416	189,9	133	D00	 25.256,70 	0%	 25.256,70 
21/08/2016	Cliente O384	SP1012	159,9	149	D00	 23.825,10 	0%	 23.825,10 
25/07/2016	Cliente O458	SP1455	109,9	157	D00	 17.254,30 	0%	 17.254,30 
20/09/2016	Cliente O64	SP1143	109,9	50	D01	 5.495,00 	5%	 5.220,25 
09/09/2016	Cliente O587	LE1921	39,9	63	D00	 2.513,70 	0%	 2.513,70 
24/05/2016	Cliente O396	LE1720	39,9	215	D03	 8.578,50 	15%	 7.291,73 
13/06/2016	Cliente O308	SP1788	109,9	151	D02	 16.594,90 	10%	 14.935,41 
21/05/2016	Cliente O570	BL1623	219,09	28	D00	 6.134,52 	0%	 6.134,52 
21/01/2016	Cliente O62	LE1431	39,9	197	D00	 7.860,30 	0%	 7.860,30 
18/10/2016	Cliente O123	OC1677	310,9	78	D00	 24.250,20 	0%	 24.250,20 
03/07/2016	Cliente O235	OC1771	279,9	238	D00	 66.616,20 	0%	 66.616,20 
26/07/2016	Cliente O293	ME1527	39,9	36	D02	 1.436,40 	10%	 1.292,76 
23/02/2016	Cliente O516	CA1245	129,9	154	D00	 20.004,60 	0%	 20.004,60 
10/07/2016	Cliente O156	SP1873	159,9	247	D00	 39.495,30 	0%	 39.495,30 
28/01/2016	Cliente O245	CT1066	109,9	217	D00	 23.848,30 	0%	 23.848,30 
18/01/2016	Cliente O381	SP1153	89,9	211	D03	 18.968,90 	15%	 16.123,57 
09/11/2016	Cliente O70	LE1532	49,9	58	D00	 2.894,20 	0%	 2.894,20 
22/03/2016	Cliente O215	SP1911	159,9	223	D00	 35.657,70 	0%	 35.657,70 
31/12/2016	Cliente O518	LE1720	39,9	102	D00	 4.069,80 	0%	 4.069,80 
22/02/2016	Cliente O94	CA1744	169,9	114	D00	 19.368,60 	0%	 19.368,60 
26/03/2016	Cliente O164	SP1770	129,9	231	D00	 30.006,90 	0%	 30.006,90 
06/05/2016	Cliente O489	RL1172	219,9	59	D04	 12.974,10 	20%	 10.379,28 
24/02/2016	Cliente O80	BL1743	179,9	66	D00	 11.873,40 	0%	 11.873,40 
03/04/2016	Cliente O36	RL1407	219,9	162	D00	 35.623,80 	0%	 35.623,80 
25/08/2016	Cliente O448	LE1180	49,9	60	D00	 2.994,00 	0%	 2.994,00 
29/02/2016	Cliente O38	RL1530	219,9	225	D00	 49.477,50 	0%	 49.477,50 
09/06/2016	Cliente O306	BL1480	269,9	221	D00	 59.647,90 	0%	 59.647,90 
18/06/2016	Cliente O135	SP1218	89,9	102	D01	 9.169,80 	5%	 8.711,31 
30/05/2016	Cliente O353	RL1414	219,9	248	D05	 54.535,20 	25%	 40.901,40 
21/12/2016	Cliente O122	LE1243	39,9	229	D00	 9.137,10 	0%	 9.137,10 
14/04/2016	Cliente O270	CA1268	169,9	172	D00	 29.222,80 	0%	 29.222,80 
28/03/2016	Cliente O103	LE1298	39,9	162	D03	 6.463,80 	15%	 5.494,23 
20/12/2016	Cliente O345	LE1198	49,9	62	D00	 3.093,80 	0%	 3.093,80 
01/05/2016	Cliente O52	CA1510	169,9	50	D02	 8.495,00 	10%	 7.645,50 
08/09/2016	Cliente O548	RL1530	219,9	215	D00	 47.278,50 	0%	 47.278,50 
02/04/2016	Cliente O335	SP1788	109,9	118	D00	 12.968,20 	0%	 12.968,20 
04/12/2016	Cliente O306	RL1212	219,9	175	D00	 38.482,50 	0%	 38.482,50 
28/04/2016	Cliente O608	SP1506	169,9	92	D00	 15.630,80 	0%	 15.630,80 
08/02/2016	Cliente O531	ME1872	39,9	31	D04	 1.236,90 	20%	 989,52 
06/06/2016	Cliente O142	BL1929	189,9	206	D00	 39.119,40 	0%	 39.119,40 
20/06/2016	Cliente O582	OC1131	290,9	220	D00	 63.998,00 	0%	 63.998,00 
21/10/2016	Cliente O506	SP1900	89,9	198	D01	 17.800,20 	5%	 16.910,19 
22/10/2016	Cliente O629	BL1929	189,9	139	D04	 26.396,10 	20%	 21.116,88 
04/11/2016	Cliente O97	MO1543	189,9	44	D00	 8.355,60 	0%	 8.355,60 
14/12/2016	Cliente O211	SP1384	89,9	14	D05	 1.258,60 	25%	 943,95 
15/07/2016	Cliente O469	SP1218	89,9	235	D00	 21.126,50 	0%	 21.126,50 
19/09/2016	Cliente O141	RL1212	219,9	50	D00	 10.995,00 	0%	 10.995,00 
20/01/2016	Cliente O212	SP1477	159,9	121	D01	 19.347,90 	5%	 18.380,51 
19/02/2016	Cliente O622	SP1068	129,9	47	D00	 6.105,30 	0%	 6.105,30 
20/11/2016	Cliente O622	ME1240	49,9	214	D00	 10.678,60 	0%	 10.678,60 
04/05/2016	Cliente O644	MO1329	289,9	109	D00	 31.599,10 	0%	 31.599,10 
05/09/2016	Cliente O376	RL1996	269,9	178	D00	 48.042,20 	0%	 48.042,20 
27/03/2016	Cliente O4	BL1478	179,9	128	D00	 23.027,20 	0%	 23.027,20 
27/03/2016	Cliente O94	ME1779	39,9	84	D00	 3.351,60 	0%	 3.351,60 
20/03/2016	Cliente O213	CA1268	169,9	46	D00	 7.815,40 	0%	 7.815,40 
21/12/2016	Cliente O356	BL1041	179,9	210	D00	 37.779,00 	0%	 37.779,00 
06/12/2016	Cliente O218	BL1123	219,09	230	D00	 50.390,70 	0%	 50.390,70 
21/03/2016	Cliente O89	ME1065	49,9	156	D00	 7.784,40 	0%	 7.784,40 
01/01/2016	Cliente O458	RL1883	199,9	204	D00	 40.779,60 	0%	 40.779,60 
04/11/2016	Cliente O39	ME1263	49,9	140	D01	 6.986,00 	5%	 6.636,70 
07/11/2016	Cliente O379	SP1857	159,9	118	D00	 18.868,20 	0%	 18.868,20 
24/12/2016	Cliente O189	ME1695	39,9	49	D00	 1.955,10 	0%	 1.955,10 
18/10/2016	Cliente O344	BL1684	179,9	49	D00	 8.815,10 	0%	 8.815,10 
09/02/2016	Cliente O310	BL1800	179,9	73	D03	 13.132,70 	15%	 11.162,80 
10/10/2016	Cliente O429	CT1976	159,9	195	D00	 31.180,50 	0%	 31.180,50 
18/12/2016	Cliente O608	BL1547	169,9	130	D02	 22.087,00 	10%	 19.878,30 
27/02/2016	Cliente O377	SP1922	169,9	158	D00	 26.844,20 	0%	 26.844,20 
13/01/2016	Cliente O152	RL1580	269,9	33	D00	 8.906,70 	0%	 8.906,70 
02/11/2016	Cliente O589	MO1036	189,9	202	D00	 38.359,80 	0%	 38.359,80 
21/11/2016	Cliente O76	CT1204	159,9	197	D05	 31.500,30 	25%	 23.625,23 
24/11/2016	Cliente O611	SP1143	109,9	40	D00	 4.396,00 	0%	 4.396,00 
20/11/2016	Cliente O524	ME1499	39,9	190	D00	 7.581,00 	0%	 7.581,00 
07/06/2016	Cliente O469	SP1855	109,9	230	D00	 25.277,00 	0%	 25.277,00 
27/06/2016	Cliente O231	ME1240	49,9	220	D03	 10.978,00 	15%	 9.331,30 
31/08/2016	Cliente O124	ME1106	39,9	187	D00	 7.461,30 	0%	 7.461,30 
21/12/2016	Cliente O553	BL1826	189,9	220	D05	 41.778,00 	25%	 31.333,50 
13/04/2016	Cliente O191	LE1443	49,9	170	D04	 8.483,00 	20%	 6.786,40 
31/05/2016	Cliente O76	BL1214	169,9	192	D00	 32.620,80 	0%	 32.620,80 
25/02/2016	Cliente O101	LE1431	39,9	70	D02	 2.793,00 	10%	 2.513,70 
16/12/2016	Cliente O356	ME1701	49,9	127	D00	 6.337,30 	0%	 6.337,30 
30/03/2016	Cliente O365	BL1123	219,09	167	D02	 36.588,03 	10%	 32.929,23 
16/05/2016	Cliente O338	CT1976	159,9	149	D00	 23.825,10 	0%	 23.825,10 
13/08/2016	Cliente O195	OC1777	259,9	96	D00	 24.950,40 	0%	 24.950,40 
17/06/2016	Cliente O422	BL1800	179,9	167	D01	 30.043,30 	5%	 28.541,14 
13/10/2016	Cliente O585	BL1684	179,9	14	D00	 2.518,60 	0%	 2.518,60 
05/11/2016	Cliente O459	SP1055	129,9	108	D05	 14.029,20 	25%	 10.521,90 
06/01/2016	Cliente O236	MO1261	289,9	236	D00	 68.416,40 	0%	 68.416,40 
21/11/2016	Cliente O634	CT1957	159,9	11	D02	 1.758,90 	10%	 1.583,01 
19/07/2016	Cliente O285	BL1339	189,9	197	D00	 37.410,30 	0%	 37.410,30 
14/09/2016	Cliente O213	CA1712	219,9	27	D00	 5.937,30 	0%	 5.937,30 
05/05/2016	Cliente O619	ME1233	49,9	136	D00	 6.786,40 	0%	 6.786,40 
09/02/2016	Cliente O474	SP1900	89,9	184	D00	 16.541,60 	0%	 16.541,60 
30/01/2016	Cliente O32	OC1131	290,9	246	D00	 71.561,40 	0%	 71.561,40 
25/08/2016	Cliente O218	SP1009	109,9	232	D00	 25.496,80 	0%	 25.496,80 
29/11/2016	Cliente O629	CA1648	169,9	248	D00	 42.135,20 	0%	 42.135,20 
29/09/2016	Cliente O108	CT1533	109,9	13	D02	 1.428,70 	10%	 1.285,83 
15/01/2016	Cliente O68	OC1760	259,9	99	D00	 25.730,10 	0%	 25.730,10 
29/03/2016	Cliente O142	RL1173	269,9	107	D00	 28.879,30 	0%	 28.879,30 
19/01/2016	Cliente O609	MO1609	269,9	74	D00	 19.972,60 	0%	 19.972,60 
05/07/2016	Cliente O245	MO1543	189,9	13	D00	 2.468,70 	0%	 2.468,70 
08/10/2016	Cliente O578	ME1701	49,9	241	D00	 12.025,90 	0%	 12.025,90 
07/01/2016	Cliente O292	BL1123	219,09	135	D00	 29.577,15 	0%	 29.577,15 
15/11/2016	Cliente O537	BL1041	179,9	129	D00	 23.207,10 	0%	 23.207,10 
12/05/2016	Cliente O644	MO1458	269,9	45	D01	 12.145,50 	5%	 11.538,23 
20/02/2016	Cliente O65	ME1096	49,9	107	D00	 5.339,30 	0%	 5.339,30 
17/12/2016	Cliente O344	ME1924	39,9	158	D04	 6.304,20 	20%	 5.043,36 
27/03/2016	Cliente O325	SP1371	109,9	160	D00	 17.584,00 	0%	 17.584,00 
02/03/2016	Cliente O423	ME1185	49,9	231	D05	 11.526,90 	25%	 8.645,18 
15/05/2016	Cliente O499	MO1500	269,9	106	D04	 28.609,40 	20%	 22.887,52 
03/07/2016	Cliente O642	BL1603	169,9	24	D00	 4.077,60 	0%	 4.077,60 
04/12/2016	Cliente O313	OC1776	290,9	228	D00	 66.325,20 	0%	 66.325,20 
26/06/2016	Cliente O127	ME1646	49,9	169	D03	 8.433,10 	15%	 7.168,14 
22/09/2016	Cliente O487	SP1880	109,9	154	D02	 16.924,60 	10%	 15.232,14 
11/07/2016	Cliente O236	ME1154	49,9	211	D00	 10.528,90 	0%	 10.528,90 
16/06/2016	Cliente O61	OC1677	310,9	231	D00	 71.817,90 	0%	 71.817,90 
26/03/2016	Cliente O265	MO1141	289,9	172	D04	 49.862,80 	20%	 39.890,24 
07/11/2016	Cliente O635	RL1352	309,9	136	D00	 42.146,40 	0%	 42.146,40 
20/04/2016	Cliente O375	RL1105	269,9	19	D01	 5.128,10 	5%	 4.871,70 
01/09/2016	Cliente O486	CA1830	129,9	146	D03	 18.965,40 	15%	 16.120,59 
03/05/2016	Cliente O339	BL1743	179,9	214	D00	 38.498,60 	0%	 38.498,60 
03/09/2016	Cliente O25	CT1417	159,9	73	D05	 11.672,70 	25%	 8.754,53 
23/09/2016	Cliente O459	SP1294	169,9	250	D02	 42.475,00 	10%	 38.227,50 
26/02/2016	Cliente O576	ME1569	39,9	131	D00	 5.226,90 	0%	 5.226,90 
27/09/2016	Cliente O194	BL1800	179,9	18	D00	 3.238,20 	0%	 3.238,20 
26/05/2016	Cliente O182	CT1957	159,9	78	D00	 12.472,20 	0%	 12.472,20 
06/02/2016	Cliente O531	MO1681	219,9	34	D00	 7.476,60 	0%	 7.476,60 
14/02/2016	Cliente O264	RL1436	309,9	156	D00	 48.344,40 	0%	 48.344,40 
22/11/2016	Cliente O360	MO1681	219,9	60	D00	 13.194,00 	0%	 13.194,00 
08/11/2016	Cliente O367	BL1450	269,9	165	D00	 44.533,50 	0%	 44.533,50 
10/12/2016	Cliente O605	CT1472	109,9	74	D00	 8.132,60 	0%	 8.132,60 
26/08/2016	Cliente O101	SP1231	89,9	68	D00	 6.113,20 	0%	 6.113,20 
01/01/2016	Cliente O14	RL1459	309,9	189	D00	 58.571,10 	0%	 58.571,10 
19/06/2016	Cliente O589	OC1611	310,9	183	D00	 56.894,70 	0%	 56.894,70 
14/02/2016	Cliente O6	OC1098	290,9	22	D00	 6.399,80 	0%	 6.399,80 
02/01/2016	Cliente O582	CA1744	169,9	208	D00	 35.339,20 	0%	 35.339,20 
29/06/2016	Cliente O602	SP1102	109,9	212	D01	 23.298,80 	5%	 22.133,86 
28/06/2016	Cliente O647	SP1143	109,9	63	D00	 6.923,70 	0%	 6.923,70 
11/09/2016	Cliente O101	OC1999	310,9	87	D03	 27.048,30 	15%	 22.991,06 
21/10/2016	Cliente O406	CA1720	169,9	212	D00	 36.018,80 	0%	 36.018,80 
21/03/2016	Cliente O137	LE1759	39,9	121	D00	 4.827,90 	0%	 4.827,90 
20/12/2016	Cliente O3	ME1533	39,9	26	D04	 1.037,40 	20%	 829,92 
08/07/2016	Cliente O109	RL1686	219,9	45	D00	 9.895,50 	0%	 9.895,50 
25/10/2016	Cliente O112	SP1190	109,9	146	D04	 16.045,40 	20%	 12.836,32 
18/03/2016	Cliente O71	SP1792	89,9	34	D00	 3.056,60 	0%	 3.056,60 
01/08/2016	Cliente O555	MO1543	189,9	111	D00	 21.078,90 	0%	 21.078,90 
14/09/2016	Cliente O305	SP1143	109,9	88	D00	 9.671,20 	0%	 9.671,20 
01/10/2016	Cliente O80	SP1594	129,9	105	D00	 13.639,50 	0%	 13.639,50 
24/12/2016	Cliente O303	ME1192	49,9	132	D01	 6.586,80 	5%	 6.257,46 
14/03/2016	Cliente O2	ME1770	49,9	190	D00	 9.481,00 	0%	 9.481,00 
09/11/2016	Cliente O285	ME1646	49,9	135	D00	 6.736,50 	0%	 6.736,50 
25/12/2016	Cliente O592	RL1883	199,9	22	D00	 4.397,80 	0%	 4.397,80 
17/08/2016	Cliente O254	LE1714	49,9	118	D00	 5.888,20 	0%	 5.888,20 
28/04/2016	Cliente O163	ME1569	39,9	104	D00	 4.149,60 	0%	 4.149,60 
13/01/2016	Cliente O524	BL1480	269,9	10	D00	 2.699,00 	0%	 2.699,00 
26/11/2016	Cliente O626	OC1098	290,9	194	D00	 56.434,60 	0%	 56.434,60 
09/08/2016	Cliente O527	CA1648	169,9	242	D00	 41.115,80 	0%	 41.115,80 
27/03/2016	Cliente O555	LE1507	39,9	73	D00	 2.912,70 	0%	 2.912,70 
22/05/2016	Cliente O186	MO1462	219,9	236	D03	 51.896,40 	15%	 44.111,94 
09/06/2016	Cliente O460	SP1240	129,9	168	D04	 21.823,20 	20%	 17.458,56 
05/01/2016	Cliente O320	SP1384	89,9	26	D05	 2.337,40 	25%	 1.753,05 
07/07/2016	Cliente O573	LE1216	49,9	178	D01	 8.882,20 	5%	 8.438,09 
04/07/2016	Cliente O346	SP1911	159,9	79	D05	 12.632,10 	25%	 9.474,08 
17/09/2016	Cliente O558	OC1771	279,9	111	D00	 31.068,90 	0%	 31.068,90 
28/04/2016	Cliente O529	ME1770	49,9	35	D00	 1.746,50 	0%	 1.746,50 
14/07/2016	Cliente O356	RL1249	199,9	130	D00	 25.987,00 	0%	 25.987,00 
23/03/2016	Cliente O77	ME1555	49,9	90	D00	 4.491,00 	0%	 4.491,00 
20/07/2016	Cliente O389	RL1212	219,9	13	D00	 2.858,70 	0%	 2.858,70 
22/09/2016	Cliente O379	MO1287	289,9	99	D01	 28.700,10 	5%	 27.265,10 
07/10/2016	Cliente O397	CT1472	109,9	18	D00	 1.978,20 	0%	 1.978,20 
27/09/2016	Cliente O205	LE1768	49,9	136	D00	 6.786,40 	0%	 6.786,40 
06/04/2016	Cliente O193	BL1301	189,9	134	D00	 25.446,60 	0%	 25.446,60 
30/05/2016	Cliente O516	RL1166	269,9	52	D02	 14.034,80 	10%	 12.631,32 
23/05/2016	Cliente O483	ME1092	49,9	47	D00	 2.345,30 	0%	 2.345,30 
28/04/2016	Cliente O399	SP1576	89,9	124	D00	 11.147,60 	0%	 11.147,60 
24/03/2016	Cliente O219	MO1420	289,9	146	D00	 42.325,40 	0%	 42.325,40 
27/07/2016	Cliente O139	SP1922	169,9	74	D00	 12.572,60 	0%	 12.572,60 
28/01/2016	Cliente O594	LE1799	49,9	135	D00	 6.736,50 	0%	 6.736,50 
21/08/2016	Cliente O581	SP1343	89,9	177	D02	 15.912,30 	10%	 14.321,07 
08/12/2016	Cliente O34	RL1105	269,9	162	D03	 43.723,80 	15%	 37.165,23 
10/09/2016	Cliente O159	RL1414	219,9	142	D04	 31.225,80 	20%	 24.980,64 
19/05/2016	Cliente O621	SP1485	109,9	15	D00	 1.648,50 	0%	 1.648,50 
21/09/2016	Cliente O530	ME1223	49,9	53	D00	 2.644,70 	0%	 2.644,70 
05/09/2016	Cliente O622	RL1985	309,9	59	D00	 18.284,10 	0%	 18.284,10 
04/07/2016	Cliente O276	RL1249	199,9	224	D00	 44.777,60 	0%	 44.777,60 
23/03/2016	Cliente O381	CA1544	219,9	89	D00	 19.571,10 	0%	 19.571,10 
11/10/2016	Cliente O487	LE1033	39,9	147	D00	 5.865,30 	0%	 5.865,30 
28/06/2016	Cliente O40	SP1055	129,9	146	D05	 18.965,40 	25%	 14.224,05 
12/09/2016	Cliente O170	MO1677	219,9	142	D00	 31.225,80 	0%	 31.225,80 
04/08/2016	Cliente O278	OC1917	450,9	21	D00	 9.468,90 	0%	 9.468,90 
09/08/2016	Cliente O650	OC1886	259,9	82	D00	 21.311,80 	0%	 21.311,80 
20/09/2016	Cliente O308	ME1582	49,9	116	D00	 5.788,40 	0%	 5.788,40 
10/11/2016	Cliente O620	LE1898	49,9	157	D00	 7.834,30 	0%	 7.834,30 
09/02/2016	Cliente O564	SP1539	169,9	222	D00	 37.717,80 	0%	 37.717,80 
03/10/2016	Cliente O615	OC1760	259,9	214	D00	 55.618,60 	0%	 55.618,60 
20/09/2016	Cliente O587	SP1216	169,9	178	D00	 30.242,20 	0%	 30.242,20 
08/11/2016	Cliente O5	ME1065	49,9	130	D00	 6.487,00 	0%	 6.487,00 
20/12/2016	Cliente O631	OC1760	259,9	76	D05	 19.752,40 	25%	 14.814,30 
10/12/2016	Cliente O222	ME1254	39,9	68	D00	 2.713,20 	0%	 2.713,20 
12/05/2016	Cliente O468	CA1510	169,9	60	D00	 10.194,00 	0%	 10.194,00 
19/05/2016	Cliente O461	RL1524	219,9	199	D00	 43.760,10 	0%	 43.760,10 
21/11/2016	Cliente O598	RL1150	219,9	46	D00	 10.115,40 	0%	 10.115,40 
16/05/2016	Cliente O434	MO1392	219,9	85	D00	 18.691,50 	0%	 18.691,50 
22/02/2016	Cliente O591	OC1760	259,9	77	D00	 20.012,30 	0%	 20.012,30 
10/02/2016	Cliente O344	OC1255	290,9	85	D00	 24.726,50 	0%	 24.726,50 
20/12/2016	Cliente O86	RL1172	219,9	232	D00	 51.016,80 	0%	 51.016,80 
16/05/2016	Cliente O248	OC1999	310,9	176	D00	 54.718,40 	0%	 54.718,40 
26/08/2016	Cliente O380	RL1883	199,9	196	D01	 39.180,40 	5%	 37.221,38 
17/10/2016	Cliente O278	BL1954	179,9	126	D00	 22.667,40 	0%	 22.667,40 
13/07/2016	Cliente O599	CA1544	219,9	237	D00	 52.116,30 	0%	 52.116,30 
19/05/2016	Cliente O554	BL1800	179,9	185	D00	 33.281,50 	0%	 33.281,50 
16/02/2016	Cliente O367	SP1633	169,9	146	D03	 24.805,40 	15%	 21.084,59 
26/04/2016	Cliente O4	CA1164	169,9	78	D00	 13.252,20 	0%	 13.252,20 
08/09/2016	Cliente O499	OC1420	279,9	91	D00	 25.470,90 	0%	 25.470,90 
23/11/2016	Cliente O303	LE1799	49,9	79	D00	 3.942,10 	0%	 3.942,10 
08/07/2016	Cliente O616	SP1295	89,9	126	D03	 11.327,40 	15%	 9.628,29 
07/01/2016	Cliente O326	SP1295	89,9	192	D00	 17.260,80 	0%	 17.260,80 
10/05/2016	Cliente O359	BL1794	179,9	181	D02	 32.561,90 	10%	 29.305,71 
05/04/2016	Cliente O282	MO1287	289,9	23	D00	 6.667,70 	0%	 6.667,70 
02/03/2016	Cliente O450	MO1387	269,9	28	D00	 7.557,20 	0%	 7.557,20 
23/02/2016	Cliente O463	OC1975	279,9	183	D02	 51.221,70 	10%	 46.099,53 
19/09/2016	Cliente O10	MO1141	289,9	113	D05	 32.758,70 	25%	 24.569,03 
09/03/2016	Cliente O272	SP1149	159,9	52	D00	 8.314,80 	0%	 8.314,80 
13/05/2016	Cliente O159	OC1138	290,9	75	D00	 21.817,50 	0%	 21.817,50 
08/04/2016	Cliente O3	MO1261	289,9	23	D00	 6.667,70 	0%	 6.667,70 
10/02/2016	Cliente O380	RL1702	269,9	210	D05	 56.679,00 	25%	 42.509,25 
05/04/2016	Cliente O153	CA1053	169,9	140	D00	 23.786,00 	0%	 23.786,00 
23/04/2016	Cliente O436	MO1458	269,9	163	D00	 43.993,70 	0%	 43.993,70 
15/06/2016	Cliente O79	ME1831	39,9	219	D05	 8.738,10 	25%	 6.553,58 
09/01/2016	Cliente O178	RL1410	309,9	69	D00	 21.383,10 	0%	 21.383,10 
07/03/2016	Cliente O270	RL1249	199,9	238	D00	 47.576,20 	0%	 47.576,20 
28/07/2016	Cliente O229	LE1921	39,9	24	D00	 957,60 	0%	 957,60 
17/05/2016	Cliente O104	OC1104	450,9	96	D00	 43.286,40 	0%	 43.286,40 
19/05/2016	Cliente O233	SP1770	129,9	55	D00	 7.144,50 	0%	 7.144,50 
02/07/2016	Cliente O348	SP1216	169,9	59	D04	 10.024,10 	20%	 8.019,28 
12/04/2016	Cliente O609	OC1814	290,9	189	D00	 54.980,10 	0%	 54.980,10 
10/02/2016	Cliente O271	RL1219	309,9	193	D00	 59.810,70 	0%	 59.810,70 
03/02/2016	Cliente O540	ME1154	49,9	192	D04	 9.580,80 	20%	 7.664,64 
29/07/2016	Cliente O541	CA1268	169,9	249	D00	 42.305,10 	0%	 42.305,10 
12/11/2016	Cliente O501	ME1106	39,9	14	D04	 558,60 	20%	 446,88 
25/07/2016	Cliente O232	BL1518	219,09	113	D00	 24.757,17 	0%	 24.757,17 
01/08/2016	Cliente O367	LE1898	49,9	185	D01	 9.231,50 	5%	 8.769,93 
21/04/2016	Cliente O214	SP1068	129,9	159	D00	 20.654,10 	0%	 20.654,10 
18/02/2016	Cliente O437	ME1689	49,9	183	D00	 9.131,70 	0%	 9.131,70 
27/08/2016	Cliente O51	ME1842	49,9	73	D02	 3.642,70 	10%	 3.278,43 
01/07/2016	Cliente O124	SP1035	129,9	178	D00	 23.122,20 	0%	 23.122,20 
07/05/2016	Cliente O152	SP1240	129,9	74	D03	 9.612,60 	15%	 8.170,71 
06/08/2016	Cliente O16	ME1770	49,9	131	D01	 6.536,90 	5%	 6.210,06 
03/08/2016	Cliente O391	LE1298	39,9	82	D05	 3.271,80 	25%	 2.453,85 
18/04/2016	Cliente O93	RL1788	269,9	145	D00	 39.135,50 	0%	 39.135,50 
11/12/2016	Cliente O392	LE1921	39,9	181	D00	 7.221,90 	0%	 7.221,90 
22/03/2016	Cliente O427	RL1521	269,9	45	D00	 12.145,50 	0%	 12.145,50 
17/11/2016	Cliente O575	CT1417	159,9	229	D05	 36.617,10 	25%	 27.462,83 
23/10/2016	Cliente O404	ME1701	49,9	234	D00	 11.676,60 	0%	 11.676,60 
06/01/2016	Cliente O271	SP1218	89,9	161	D00	 14.473,90 	0%	 14.473,90 
14/03/2016	Cliente O531	ME1096	49,9	44	D00	 2.195,60 	0%	 2.195,60 
25/06/2016	Cliente O486	SP1773	129,9	71	D00	 9.222,90 	0%	 9.222,90 
04/09/2016	Cliente O115	CA1172	129,9	218	D00	 28.318,20 	0%	 28.318,20 
14/04/2016	Cliente O196	SP1895	89,9	120	D02	 10.788,00 	10%	 9.709,20 
10/08/2016	Cliente O604	RL1678	309,9	130	D04	 40.287,00 	20%	 32.229,60 
27/08/2016	Cliente O189	BL1450	269,9	121	D00	 32.657,90 	0%	 32.657,90 
10/08/2016	Cliente O316	ME1234	39,9	172	D04	 6.862,80 	20%	 5.490,24 
14/10/2016	Cliente O412	OC1505	259,9	157	D00	 40.804,30 	0%	 40.804,30 
09/10/2016	Cliente O226	ME1918	49,9	191	D00	 9.530,90 	0%	 9.530,90 
30/12/2016	Cliente O467	BL1358	219,09	29	D00	 6.353,61 	0%	 6.353,61 
25/11/2016	Cliente O126	MO1458	269,9	197	D04	 53.170,30 	20%	 42.536,24 
17/10/2016	Cliente O381	ME1866	39,9	97	D00	 3.870,30 	0%	 3.870,30 
18/06/2016	Cliente O388	CT1472	109,9	79	D00	 8.682,10 	0%	 8.682,10 
09/12/2016	Cliente O625	SP1053	169,9	118	D00	 20.048,20 	0%	 20.048,20 
13/12/2016	Cliente O404	SP1295	89,9	108	D05	 9.709,20 	25%	 7.281,90 
30/11/2016	Cliente O98	CA1199	219,9	154	D00	 33.864,60 	0%	 33.864,60 
27/06/2016	Cliente O427	ME1268	49,9	133	D00	 6.636,70 	0%	 6.636,70 
17/11/2016	Cliente O435	ME1872	39,9	60	D00	 2.394,00 	0%	 2.394,00 
15/12/2016	Cliente O42	LE1759	39,9	115	D00	 4.588,50 	0%	 4.588,50 
09/03/2016	Cliente O154	RL1246	309,9	134	D00	 41.526,60 	0%	 41.526,60 
05/08/2016	Cliente O635	CA1830	129,9	192	D00	 24.940,80 	0%	 24.940,80 
29/11/2016	Cliente O291	BL1416	269,9	33	D01	 8.906,70 	5%	 8.461,37 
05/01/2016	Cliente O109	RL1580	269,9	183	D01	 49.391,70 	5%	 46.922,12 
19/12/2016	Cliente O275	SP1343	89,9	152	D00	 13.664,80 	0%	 13.664,80 
